fold,contamination,threshold,precision,recall,f1,predicted_positives
4,0.496,0.15977573099552023,0.06741573033707865,0.46153846153846156,0.11764705882352941,89
4,0.497,0.1598652163825094,0.06741573033707865,0.46153846153846156,0.11764705882352941,89
4,0.498,0.15988979475897097,0.06666666666666667,0.46153846153846156,0.11650485436893204,90
4,0.499,0.15989746074536554,0.06666666666666667,0.46153846153846156,0.11650485436893204,90
4,0.5,0.15990512673176008,0.06666666666666667,0.46153846153846156,0.11650485436893204,90
5,0.001,-0.08855708414320657,0.0,0.0,0.0,1
5,0.002,-0.0823087301321318,0.0,0.0,0.0,1
5,0.003,-0.07606037612105702,0.0,0.0,0.0,1
5,0.004,-0.06981202210998226,0.0,0.0,0.0,1
5,0.005,-0.0635636680989075,0.0,0.0,0.0,1
5,0.006,-0.05832995026690329,0.0,0.0,0.0,2
5,0.007,-0.05453591890520191,0.0,0.0,0.0,2
5,0.008,-0.050741887543500536,0.0,0.0,0.0,2
5,0.009000000000000001,-0.046947856181799155,0.0,0.0,0.0,2
5,0.010000000000000002,-0.043153824820097775,0.0,0.0,0.0,2
5,0.011,-0.03935979345839641,0.0,0.0,0.0,2
5,0.012,-0.03850345445657062,0.0,0.0,0.0,3
5,0.013000000000000001,-0.03826244290850256,0.0,0.0,0.0,3
5,0.014000000000000002,-0.038021431360434496,0.0,0.0,0.0,3
5,0.015,-0.037780419812366434,0.0,0.0,0.0,3
5,0.016,-0.03753940826429838,0.0,0.0,0.0,3
5,0.017,-0.03721660606708326,0.0,0.0,0.0,4
5,0.018000000000000002,-0.036635117165589114,0.0,0.0,0.0,4
5,0.019000000000000003,-0.03605362826409496,0.0,0.0,0.0,4
5,0.02,-0.03547213936260082,0.0,0.0,0.0,4
5,0.021,-0.03489065046110666,0.0,0.0,0.0,4
5,0.022000000000000002,-0.034309161559612514,0.0,0.0,0.0,4
5,0.023,-0.03340930270242673,0.0,0.0,0.0,5
5,0.024,-0.03234073497983171,0.0,0.0,0.0,5
5,0.025,-0.03127216725723669,0.0,0.0,0.0,5
5,0.026000000000000002,-0.030203599534641662,0.0,0.0,0.0,5
5,0.027000000000000003,-0.029135031812046644,0.0,0.0,0.0,5
5,0.028,-0.027650408061839188,0.0,0.0,0.0,6
5,0.029,-0.020375671260692264,0.0,0.0,0.0,6
5,0.030000000000000002,-0.013100934459545346,0.0,0.0,0.0,6
5,0.031,-0.0058261976583984625,0.0,0.0,0.0,6
5,0.032,0.0014485391427484211,0.0,0.0,0.0,6
5,0.033,0.008723275943895341,0.0,0.0,0.0,6
5,0.034,0.012670911445780517,0.0,0.0,0.0,7
5,0.035,0.01302063507753382,0.0,0.0,0.0,7
5,0.036000000000000004,0.013370358709287123,0.0,0.0,0.0,7
5,0.037000000000000005,0.013720082341040425,0.0,0.0,0.0,7
5,0.038,0.014069805972793725,0.0,0.0,0.0,7
5,0.039,0.014419529604547027,0.0,0.0,0.0,7
5,0.04,0.015656915388313635,0.0,0.0,0.0,8
5,0.041,0.016999711052631827,0.0,0.0,0.0,8
5,0.042,0.018342506716950004,0.0,0.0,0.0,8
5,0.043000000000000003,0.0196853023812682,0.0,0.0,0.0,8
5,0.044000000000000004,0.021028098045586377,0.0,0.0,0.0,8
5,0.045,0.02214472173327081,0.0,0.0,0.0,9
5,0.046,0.022751430419090092,0.0,0.0,0.0,9
5,0.047,0.02335813910490937,0.0,0.0,0.0,9
5,0.048,0.02396484779072865,0.0,0.0,0.0,9
5,0.049,0.02457155647654793,0.0,0.0,0.0,9
5,0.05,0.02517826516236721,0.0,0.0,0.0,9
5,0.051000000000000004,0.025603951175506186,0.0,0.0,0.0,10
5,0.052000000000000005,0.02595947336202489,0.0,0.0,0.0,10
5,0.053000000000000005,0.026314995548543586,0.0,0.0,0.0,10
5,0.054,0.02667051773506229,0.0,0.0,0.0,10
5,0.055,0.02702603992158099,0.0,0.0,0.0,10
5,0.056,0.02744816245062666,0.0,0.0,0.0,11
5,0.057,0.028300412191825632,0.0,0.0,0.0,11
5,0.058,0.029152661933024605,0.0,0.0,0.0,11
5,0.059000000000000004,0.030004911674223568,0.0,0.0,0.0,11
5,0.060000000000000005,0.030857161415422548,0.0,0.0,0.0,11
5,0.061,0.031709411156621514,0.0,0.0,0.0,11
5,0.062,0.032148565263131555,0.0,0.0,0.0,12
5,0.063,0.03224628318178647,0.0,0.0,0.0,12
5,0.064,0.03234400110044138,0.0,0.0,0.0,12
5,0.065,0.032441719019096295,0.0,0.0,0.0,12
5,0.066,0.03253943693775121,0.0,0.0,0.0,12
5,0.067,0.03263715485640613,0.0,0.0,0.0,12
5,0.068,0.034398626264085526,0.0,0.0,0.0,13
5,0.069,0.03622780856957406,0.0,0.0,0.0,13
5,0.07,0.03805699087506259,0.0,0.0,0.0,13
5,0.07100000000000001,0.03988617318055113,0.0,0.0,0.0,13
5,0.07200000000000001,0.04171535548603966,0.0,0.0,0.0,13
5,0.07300000000000001,0.04414654556856304,0.0,0.0,0.0,14
5,0.074,0.047584077009711706,0.0,0.0,0.0,14
5,0.075,0.05102160845086045,0.0,0.0,0.0,14
5,0.076,0.05445913989200919,0.0,0.0,0.0,14
5,0.077,0.05789667133315793,0.0,0.0,0.0,14
5,0.078,0.06133420277430667,0.0,0.0,0.0,14
5,0.079,0.06333503406912264,0.0,0.0,0.0,15
5,0.08,0.06494866957982055,0.0,0.0,0.0,15
5,0.081,0.06656230509051846,0.0,0.0,0.0,15
5,0.082,0.06817594060121639,0.0,0.0,0.0,15
5,0.083,0.06978957611191429,0.0,0.0,0.0,15
5,0.084,0.07157987191163014,0.0,0.0,0.0,16
5,0.085,0.0740719016371672,0.0,0.0,0.0,16
5,0.08600000000000001,0.07656393136270431,0.0,0.0,0.0,16
5,0.08700000000000001,0.07905596108824135,0.0,0.0,0.0,16
5,0.08800000000000001,0.08154799081377843,0.0,0.0,0.0,16
5,0.089,0.08404002053931547,0.0,0.0,0.0,16
5,0.09,0.08530035785909372,0.0,0.0,0.0,17
5,0.091,0.08578808812435054,0.0,0.0,0.0,17
5,0.092,0.08627581838960738,0.0,0.0,0.0,17
5,0.093,0.0867635486548642,0.0,0.0,0.0,17
5,0.094,0.08725127892012102,0.0,0.0,0.0,17
5,0.095,0.08773651031487886,0.0,0.0,0.0,18
5,0.096,0.08813478101627203,0.0,0.0,0.0,18
5,0.097,0.0885330517176652,0.0,0.0,0.0,18
5,0.098,0.08893132241905836,0.0,0.0,0.0,18
5,0.099,0.08932959312045154,0.0,0.0,0.0,18
5,0.1,0.08972786382184471,0.0,0.0,0.0,18
5,0.101,0.09016348109168171,0.0,0.0,0.0,19
5,0.10200000000000001,0.09064637249878937,0.0,0.0,0.0,19
5,0.10300000000000001,0.09112926390589704,0.0,0.0,0.0,19
5,0.10400000000000001,0.0916121553130047,0.0,0.0,0.0,19
5,0.10500000000000001,0.09209504672011239,0.0,0.0,0.0,19
5,0.106,0.09257793812722004,0.0,0.0,0.0,19
5,0.107,0.09286214794635897,0.0,0.0,0.0,20
5,0.108,0.09311259488126791,0.0,0.0,0.0,20
5,0.109,0.09336304181617686,0.0,0.0,0.0,20
5,0.11,0.09361348875108581,0.0,0.0,0.0,20
5,0.111,0.09386393568599476,0.0,0.0,0.0,20
5,0.112,0.0943849055073619,0.0,0.0,0.0,21
5,0.113,0.09564417737302111,0.0,0.0,0.0,21
5,0.114,0.09690344923868036,0.0,0.0,0.0,21
5,0.115,0.09816272110433956,0.0,0.0,0.0,21
5,0.116,0.0994219929699988,0.0,0.0,0.0,21
5,0.117,0.10068126483565802,0.0,0.0,0.0,21
5,0.11800000000000001,0.1019927740458384,0.0,0.0,0.0,22
5,0.11900000000000001,0.10332868922845902,0.0,0.0,0.0,22
5,0.12000000000000001,0.10466460441107964,0.0,0.0,0.0,22
5,0.121,0.1060005195937002,0.0,0.0,0.0,22
5,0.122,0.10733643477632082,0.0,0.0,0.0,22
5,0.123,0.10856883166204559,0.0,0.0,0.0,23
5,0.124,0.10881476007146887,0.0,0.0,0.0,23
5,0.125,0.10906068848089216,0.0,0.0,0.0,23
5,0.126,0.10930661689031546,0.0,0.0,0.0,23
5,0.127,0.10955254529973875,0.0,0.0,0.0,23
5,0.128,0.10979847370916203,0.0,0.0,0.0,23
5,0.129,0.11000747432830268,0.0,0.0,0.0,24
5,0.13,0.11018076455684035,0.0,0.0,0.0,24
5,0.131,0.11035405478537802,0.0,0.0,0.0,24
5,0.132,0.11052734501391569,0.0,0.0,0.0,24
5,0.133,0.11070063524245335,0.0,0.0,0.0,24
5,0.134,0.11087392547099102,0.0,0.0,0.0,24
5,0.135,0.11117097855265361,0.0,0.0,0.0,25
5,0.136,0.11147853272488437,0.0,0.0,0.0,25
5,0.137,0.11178608689711513,0.0,0.0,0.0,25
5,0.138,0.11209364106934587,0.0,0.0,0.0,25
5,0.139,0.11240119524157663,0.0,0.0,0.0,25
5,0.14,0.11282321555841816,0.0,0.0,0.0,26
5,0.14100000000000001,0.11347226039540444,0.0,0.0,0.0,26
5,0.14200000000000002,0.11412130523239068,0.0,0.0,0.0,26
5,0.14300000000000002,0.11477035006937693,0.0,0.0,0.0,26
5,0.14400000000000002,0.11541939490636319,0.0,0.0,0.0,26
5,0.14500000000000002,0.11606843974334943,0.0,0.0,0.0,26
5,0.146,0.11625301598638654,0.0,0.0,0.0,27
5,0.147,0.11628161397026163,0.0,0.0,0.0,27
5,0.148,0.11631021195413671,0.0,0.0,0.0,27
5,0.149,0.11633880993801181,0.0,0.0,0.0,27
5,0.15,0.11636740792188689,0.0,0.0,0.0,27
5,0.151,0.116417977948408,0.0,0.0,0.0,28
5,0.152,0.11658219647137406,0.0,0.0,0.0,28
5,0.153,0.11674641499434013,0.0,0.0,0.0,28
5,0.154,0.11691063351730618,0.0,0.0,0.0,28
5,0.155,0.11707485204027225,0.0,0.0,0.0,28
5,0.156,0.1172390705632383,0.0,0.0,0.0,28
5,0.157,0.1174068759685678,0.0,0.0,0.0,29
5,0.158,0.11757732800554409,0.0,0.0,0.0,29
5,0.159,0.11774778004252037,0.0,0.0,0.0,29
5,0.16,0.11791823207949666,0.0,0.0,0.0,29
5,0.161,0.11808868411647294,0.0,0.0,0.0,29
5,0.162,0.11825913615344923,0.0,0.0,0.0,29
5,0.163,0.11871995371423487,0.0,0.0,0.0,30
5,0.164,0.11918405224139125,0.0,0.0,0.0,30
5,0.165,0.11964815076854761,0.0,0.0,0.0,30
5,0.166,0.12011224929570398,0.0,0.0,0.0,30
5,0.167,0.12057634782286034,0.0,0.0,0.0,30
5,0.168,0.12088408917027638,0.0,0.0,0.0,31
5,0.169,0.12095946637557832,0.0,0.0,0.0,31
5,0.17,0.12103484358088025,0.0,0.0,0.0,31
5,0.171,0.12111022078618218,0.0,0.0,0.0,31
5,0.17200000000000001,0.12118559799148412,0.0,0.0,0.0,31
5,0.17300000000000001,0.12126097519678605,0.0,0.0,0.0,31
5,0.17400000000000002,0.12157294161975354,0.0,0.0,0.0,32
5,0.17500000000000002,0.1219383836878098,0.0,0.0,0.0,32
5,0.17600000000000002,0.1223038257558661,0.0,0.0,0.0,32
5,0.177,0.12266926782392236,0.0,0.0,0.0,32
5,0.178,0.12303470989197864,0.0,0.0,0.0,32
5,0.179,0.12333605444866846,0.0,0.0,0.0,33
5,0.18,0.12342165616222252,0.0,0.0,0.0,33
5,0.181,0.12350725787577656,0.0,0.0,0.0,33
5,0.182,0.12359285958933061,0.0,0.0,0.0,33
5,0.183,0.12367846130288467,0.0,0.0,0.0,33
5,0.184,0.12376406301643872,0.0,0.0,0.0,33
5,0.185,0.12391131195930803,0.0,0.0,0.0,34
5,0.186,0.12409286892544845,0.0,0.0,0.0,34
5,0.187,0.12427442589158887,0.0,0.0,0.0,34
5,0.188,0.1244559828577293,0.0,0.0,0.0,34
5,0.189,0.12463753982386971,0.0,0.0,0.0,34
5,0.19,0.12481541443671286,0.0,0.0,0.0,35
5,0.191,0.12493105727883203,0.0,0.0,0.0,35
5,0.192,0.1250467001209512,0.0,0.0,0.0,35
5,0.193,0.12516234296307036,0.0,0.0,0.0,35
5,0.194,0.12527798580518953,0.0,0.0,0.0,35
5,0.195,0.12539362864730869,0.0,0.0,0.0,35
5,0.196,0.12559784510620084,0.0,0.0,0.0,36
5,0.197,0.1259022341078719,0.0,0.0,0.0,36
5,0.198,0.12620662310954303,0.0,0.0,0.0,36
5,0.199,0.12651101211121413,0.0,0.0,0.0,36
5,0.2,0.12681540111288522,0.0,0.0,0.0,36
5,0.201,0.12711979011455632,0.0,0.0,0.0,36
5,0.202,0.1276562737781066,0.0,0.0,0.0,37
5,0.203,0.12822360546633696,0.0,0.0,0.0,37
5,0.20400000000000001,0.12879093715456735,0.0,0.0,0.0,37
5,0.20500000000000002,0.12935826884279772,0.0,0.0,0.0,37
5,0.20600000000000002,0.1299256005310281,0.0,0.0,0.0,37
5,0.20700000000000002,0.13033985922428182,0.0,0.0,0.0,38
5,0.20800000000000002,0.13039020853325134,0.0,0.0,0.0,38
5,0.20900000000000002,0.13044055784222086,0.0,0.0,0.0,38
5,0.21,0.1304909071511904,0.0,0.0,0.0,38
5,0.211,0.13054125646015993,0.0,0.0,0.0,38
5,0.212,0.13059160576912945,0.0,0.0,0.0,38
5,0.213,0.13081729996103147,0.0,0.0,0.0,39
5,0.214,0.13111478890814993,0.0,0.0,0.0,39
5,0.215,0.1314122778552684,0.0,0.0,0.0,39
5,0.216,0.13170976680238689,0.0,0.0,0.0,39
5,0.217,0.13200725574950534,0.0,0.0,0.0,39
5,0.218,0.13226988745482976,0.0,0.0,0.0,40
5,0.219,0.13228376520735105,0.0,0.0,0.0,40
5,0.22,0.13229764295987234,0.0,0.0,0.0,40
5,0.221,0.13231152071239363,0.0,0.0,0.0,40
5,0.222,0.13232539846491492,0.0,0.0,0.0,40
5,0.223,0.1323392762174362,0.0,0.0,0.0,40
5,0.224,0.13250368591862888,0.0,0.0,0.0,41
5,0.225,0.13279824303377696,0.0,0.0,0.0,41
5,0.226,0.13309280014892505,0.0,0.0,0.0,41
5,0.227,0.13338735726407314,0.0,0.0,0.0,41
5,0.228,0.13368191437922125,0.0,0.0,0.0,41
5,0.229,0.13397647149436934,0.0,0.0,0.0,41
5,0.23,0.13400643388432318,0.0,0.0,0.0,42
5,0.231,0.13402238831823735,0.0,0.0,0.0,42
5,0.232,0.13403834275215148,0.0,0.0,0.0,42
5,0.233,0.13405429718606562,0.0,0.0,0.0,42
5,0.234,0.1340702516199798,0.0,0.0,0.0,42
5,0.23500000000000001,0.13415808303891943,0.0,0.0,0.0,43
5,0.23600000000000002,0.1343719756315961,0.0,0.0,0.0,43
5,0.23700000000000002,0.1345858682242728,0.0,0.0,0.0,43
5,0.23800000000000002,0.13479976081694947,0.0,0.0,0.0,43
5,0.23900000000000002,0.13501365340962618,0.0,0.0,0.0,43
5,0.24000000000000002,0.13522754600230286,0.0,0.0,0.0,43
5,0.241,0.13528409100515054,0.0,0.0,0.0,44
5,0.242,0.13529535612603305,0.0,0.0,0.0,44
5,0.243,0.13530662124691556,0.0,0.0,0.0,44
5,0.244,0.1353178863677981,0.0,0.0,0.0,44
5,0.245,0.1353291514886806,0.0,0.0,0.0,44
5,0.246,0.135355166122792,0.0,0.0,0.0,45
5,0.247,0.1354440830927324,0.0,0.0,0.0,45
5,0.248,0.13553300006267283,0.0,0.0,0.0,45
5,0.249,0.13562191703261323,0.0,0.0,0.0,45
5,0.25,0.13571083400255363,0.0,0.0,0.0,45
5,0.251,0.13579975097249405,0.0,0.0,0.0,45
5,0.252,0.13589601015245856,0.0,0.0,0.0,46
5,0.253,0.13599709615567962,0.0,0.0,0.0,46
5,0.254,0.13609818215890068,0.0,0.0,0.0,46
5,0.255,0.13619926816212177,0.0,0.0,0.0,46
5,0.256,0.13630035416534284,0.0,0.0,0.0,46
5,0.257,0.1364009054698315,0.0,0.0,0.0,47
5,0.258,0.13647008778201905,0.0,0.0,0.0,47
5,0.259,0.1365392700942066,0.0,0.0,0.0,47
5,0.26,0.13660845240639416,0.0,0.0,0.0,47
5,0.261,0.13667763471858171,0.0,0.0,0.0,47
5,0.262,0.13674681703076927,0.0,0.0,0.0,47
5,0.263,0.1368026120658696,0.0,0.0,0.0,48
5,0.264,0.1368406733053479,0.0,0.0,0.0,48
5,0.265,0.1368787345448262,0.0,0.0,0.0,48
5,0.266,0.13691679578430452,0.0,0.0,0.0,48
5,0.267,0.13695485702378282,0.0,0.0,0.0,48
5,0.268,0.13699291826326113,0.0,0.0,0.0,48
5,0.269,0.13701682714930943,0.0,0.0,0.0,49
5,0.27,0.1370381117579005,0.0,0.0,0.0,49
5,0.271,0.13705939636649156,0.0,0.0,0.0,49
5,0.272,0.13708068097508264,0.0,0.0,0.0,49
5,0.273,0.1371019655836737,0.0,0.0,0.0,49
5,0.274,0.13716583108318886,0.0,0.0,0.0,50
5,0.275,0.13735281089776702,0.0,0.0,0.0,50
5,0.276,0.1375397907123452,0.0,0.0,0.0,50
5,0.277,0.13772677052692336,0.0,0.0,0.0,50
5,0.278,0.13791375034150155,0.0,0.0,0.0,50
5,0.279,0.1381007301560797,0.0,0.0,0.0,50
5,0.28,0.13838946283298248,0.0,0.0,0.0,51
5,0.281,0.13872822400052812,0.0,0.0,0.0,51
5,0.28200000000000003,0.13906698516807378,0.0,0.0,0.0,51
5,0.28300000000000003,0.13940574633561942,0.0,0.0,0.0,51
5,0.28400000000000003,0.13974450750316506,0.0,0.0,0.0,51
5,0.28500000000000003,0.14014117067807627,0.019230769230769232,0.07692307692307693,0.03076923076923077,52
5,0.28600000000000003,0.14117089580018383,0.019230769230769232,0.07692307692307693,0.03076923076923077,52
5,0.28700000000000003,0.1422006209222914,0.019230769230769232,0.07692307692307693,0.03076923076923077,52
5,0.28800000000000003,0.14323034604439902,0.019230769230769232,0.07692307692307693,0.03076923076923077,52
5,0.28900000000000003,0.1442600711665066,0.019230769230769232,0.07692307692307693,0.03076923076923077,52
5,0.29,0.14528979628861413,0.019230769230769232,0.07692307692307693,0.03076923076923077,52
5,0.291,0.1458874464906666,0.018867924528301886,0.07692307692307693,0.030303030303030304,53
5,0.292,0.1460481669982813,0.018867924528301886,0.07692307692307693,0.030303030303030304,53
5,0.293,0.146208887505896,0.018867924528301886,0.07692307692307693,0.030303030303030304,53
5,0.294,0.14636960801351068,0.018867924528301886,0.07692307692307693,0.030303030303030304,53
5,0.295,0.14653032852112538,0.018867924528301886,0.07692307692307693,0.030303030303030304,53
5,0.296,0.14669104902874008,0.018867924528301886,0.07692307692307693,0.030303030303030304,53
5,0.297,0.14694101968269596,0.018518518518518517,0.07692307692307693,0.029850746268656716,54
5,0.298,0.14719975108721292,0.018518518518518517,0.07692307692307693,0.029850746268656716,54
5,0.299,0.1474584824917299,0.018518518518518517,0.07692307692307693,0.029850746268656716,54
5,0.3,0.14771721389624687,0.018518518518518517,0.07692307692307693,0.029850746268656716,54
5,0.301,0.14797594530076386,0.018518518518518517,0.07692307692307693,0.029850746268656716,54
5,0.302,0.14819149218077915,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
5,0.303,0.14831694720795474,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
5,0.304,0.14844240223513033,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
5,0.305,0.14856785726230592,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
5,0.306,0.14869331228948152,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
5,0.307,0.1488187673166571,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
5,0.308,0.14886894461740238,0.05357142857142857,0.23076923076923078,0.08695652173913043,56
5,0.309,0.14889231848525206,0.05357142857142857,0.23076923076923078,0.08695652173913043,56
5,0.31,0.1489156923531017,0.05357142857142857,0.23076923076923078,0.08695652173913043,56
5,0.311,0.14893906622095135,0.05357142857142857,0.23076923076923078,0.08695652173913043,56
5,0.312,0.148962440088801,0.05357142857142857,0.23076923076923078,0.08695652173913043,56
5,0.313,0.14899023495168856,0.05263157894736842,0.23076923076923078,0.08571428571428572,57
5,0.314,0.149042918379234,0.05263157894736842,0.23076923076923078,0.08571428571428572,57
5,0.315,0.14909560180677942,0.05263157894736842,0.23076923076923078,0.08571428571428572,57
5,0.316,0.14914828523432486,0.05263157894736842,0.23076923076923078,0.08571428571428572,57
5,0.317,0.1492009686618703,0.05263157894736842,0.23076923076923078,0.08571428571428572,57
5,0.318,0.14925365208941574,0.05263157894736842,0.23076923076923078,0.08571428571428572,57
5,0.319,0.1493685608273798,0.05172413793103448,0.23076923076923078,0.08450704225352113,58
5,0.32,0.14953152475556816,0.05172413793103448,0.23076923076923078,0.08450704225352113,58
5,0.321,0.14969448868375654,0.05172413793103448,0.23076923076923078,0.08450704225352113,58
5,0.322,0.14985745261194489,0.05172413793103448,0.23076923076923078,0.08450704225352113,58
5,0.323,0.15002041654013326,0.05172413793103448,0.23076923076923078,0.08450704225352113,58
5,0.324,0.15018338046832164,0.05172413793103448,0.23076923076923078,0.08450704225352113,58
5,0.325,0.15019012701337298,0.05084745762711865,0.23076923076923078,0.08333333333333333,59
5,0.326,0.1501933028753812,0.05084745762711865,0.23076923076923078,0.08333333333333333,59
5,0.327,0.15019647873738945,0.05084745762711865,0.23076923076923078,0.08333333333333333,59
5,0.328,0.1501996545993977,0.05084745762711865,0.23076923076923078,0.08333333333333333,59
5,0.329,0.15020283046140592,0.05084745762711865,0.23076923076923078,0.08333333333333333,59
5,0.33,0.15031616767554268,0.05,0.23076923076923078,0.0821917808219178,60
5,0.331,0.15060104185227954,0.05,0.23076923076923078,0.0821917808219178,60
5,0.332,0.1508859160290164,0.05,0.23076923076923078,0.0821917808219178,60
5,0.333,0.1511707902057533,0.05,0.23076923076923078,0.0821917808219178,60
5,0.334,0.15145566438249017,0.05,0.23076923076923078,0.0821917808219178,60
5,0.335,0.15174053855922703,0.05,0.23076923076923078,0.0821917808219178,60
5,0.336,0.15202914293206832,0.04918032786885246,0.23076923076923078,0.08108108108108109,61
5,0.337,0.15231865394979607,0.04918032786885246,0.23076923076923078,0.08108108108108109,61
5,0.338,0.15260816496752383,0.04918032786885246,0.23076923076923078,0.08108108108108109,61
5,0.339,0.15289767598525159,0.04918032786885246,0.23076923076923078,0.08108108108108109,61
5,0.34,0.1531871870029793,0.04918032786885246,0.23076923076923078,0.08108108108108109,61
5,0.341,0.15344367398560466,0.04838709677419355,0.23076923076923078,0.08,62
5,0.342,0.15358161314991367,0.04838709677419355,0.23076923076923078,0.08,62
5,0.343,0.15371955231422266,0.04838709677419355,0.23076923076923078,0.08,62
5,0.34400000000000003,0.15385749147853167,0.04838709677419355,0.23076923076923078,0.08,62
5,0.34500000000000003,0.15399543064284066,0.04838709677419355,0.23076923076923078,0.08,62
5,0.34600000000000003,0.15413336980714967,0.04838709677419355,0.23076923076923078,0.08,62
5,0.34700000000000003,0.15420608260959612,0.047619047619047616,0.23076923076923078,0.07894736842105263,63
5,0.34800000000000003,0.1542406985989193,0.047619047619047616,0.23076923076923078,0.07894736842105263,63
5,0.34900000000000003,0.1542753145882425,0.047619047619047616,0.23076923076923078,0.07894736842105263,63
5,0.35000000000000003,0.15430993057756567,0.047619047619047616,0.23076923076923078,0.07894736842105263,63
5,0.35100000000000003,0.15434454656688887,0.047619047619047616,0.23076923076923078,0.07894736842105263,63
5,0.35200000000000004,0.15438138490910508,0.046875,0.23076923076923078,0.07792207792207792,64
5,0.353,0.15446572604440925,0.046875,0.23076923076923078,0.07792207792207792,64
5,0.354,0.15455006717971342,0.046875,0.23076923076923078,0.07792207792207792,64
5,0.355,0.15463440831501762,0.046875,0.23076923076923078,0.07792207792207792,64
5,0.356,0.1547187494503218,0.046875,0.23076923076923078,0.07792207792207792,64
5,0.357,0.15480309058562597,0.046875,0.23076923076923078,0.07792207792207792,64
5,0.358,0.15490417730102085,0.046153846153846156,0.23076923076923078,0.07692307692307693,65
5,0.359,0.1550250728123767,0.046153846153846156,0.23076923076923078,0.07692307692307693,65
5,0.36,0.15514596832373254,0.046153846153846156,0.23076923076923078,0.07692307692307693,65
5,0.361,0.1552668638350884,0.046153846153846156,0.23076923076923078,0.07692307692307693,65
5,0.362,0.15538775934644422,0.046153846153846156,0.23076923076923078,0.07692307692307693,65
5,0.363,0.15550865485780008,0.046153846153846156,0.23076923076923078,0.07692307692307693,65
5,0.364,0.15553132729418792,0.045454545454545456,0.23076923076923078,0.0759493670886076,66
5,0.365,0.15553951812336894,0.045454545454545456,0.23076923076923078,0.0759493670886076,66
5,0.366,0.15554770895254996,0.045454545454545456,0.23076923076923078,0.0759493670886076,66
5,0.367,0.15555589978173098,0.045454545454545456,0.23076923076923078,0.0759493670886076,66
5,0.368,0.155564090610912,0.045454545454545456,0.23076923076923078,0.0759493670886076,66
5,0.369,0.15557405621744488,0.04477611940298507,0.23076923076923078,0.075,67
5,0.37,0.15558847616713548,0.04477611940298507,0.23076923076923078,0.075,67
5,0.371,0.15560289611682604,0.04477611940298507,0.23076923076923078,0.075,67
5,0.372,0.1556173160665166,0.04477611940298507,0.23076923076923078,0.075,67
5,0.373,0.1556317360162072,0.04477611940298507,0.23076923076923078,0.075,67
5,0.374,0.15564615596589776,0.04477611940298507,0.23076923076923078,0.075,67
5,0.375,0.15575438970270056,0.04411764705882353,0.23076923076923078,0.07407407407407407,68
5,0.376,0.15590315099553584,0.04411764705882353,0.23076923076923078,0.07407407407407407,68
5,0.377,0.1560519122883711,0.04411764705882353,0.23076923076923078,0.07407407407407407,68
5,0.378,0.15620067358120637,0.04411764705882353,0.23076923076923078,0.07407407407407407,68
5,0.379,0.15634943487404163,0.04411764705882353,0.23076923076923078,0.07407407407407407,68
5,0.38,0.15648872577048922,0.057971014492753624,0.3076923076923077,0.0975609756097561,69
5,0.381,0.15655272701565462,0.057971014492753624,0.3076923076923077,0.0975609756097561,69
5,0.382,0.15661672826082002,0.057971014492753624,0.3076923076923077,0.0975609756097561,69
5,0.383,0.1566807295059854,0.057971014492753624,0.3076923076923077,0.0975609756097561,69
5,0.384,0.15674473075115083,0.057971014492753624,0.3076923076923077,0.0975609756097561,69
5,0.385,0.15680873199631623,0.057971014492753624,0.3076923076923077,0.0975609756097561,69
5,0.386,0.15684117693250005,0.05714285714285714,0.3076923076923077,0.0963855421686747,70
5,0.387,0.1568450869084346,0.05714285714285714,0.3076923076923077,0.0963855421686747,70
5,0.388,0.15684899688436915,0.05714285714285714,0.3076923076923077,0.0963855421686747,70
5,0.389,0.1568529068603037,0.05714285714285714,0.3076923076923077,0.0963855421686747,70
5,0.39,0.15685681683623823,0.05714285714285714,0.3076923076923077,0.0963855421686747,70
5,0.391,0.15686072681217278,0.05714285714285714,0.3076923076923077,0.0963855421686747,70
5,0.392,0.15694826449592358,0.056338028169014086,0.3076923076923077,0.09523809523809523,71
5,0.393,0.15704127780340046,0.056338028169014086,0.3076923076923077,0.09523809523809523,71
5,0.394,0.15713429111087734,0.056338028169014086,0.3076923076923077,0.09523809523809523,71
5,0.395,0.1572273044183542,0.056338028169014086,0.3076923076923077,0.09523809523809523,71
5,0.396,0.15732031772583108,0.056338028169014086,0.3076923076923077,0.09523809523809523,71
5,0.397,0.15744112794215376,0.05555555555555555,0.3076923076923077,0.09411764705882353,72
5,0.398,0.15761311976841477,0.05555555555555555,0.3076923076923077,0.09411764705882353,72
5,0.399,0.15778511159467576,0.05555555555555555,0.3076923076923077,0.09411764705882353,72
5,0.4,0.15795710342093675,0.05555555555555555,0.3076923076923077,0.09411764705882353,72
5,0.401,0.15812909524719773,0.05555555555555555,0.3076923076923077,0.09411764705882353,72
5,0.402,0.15830108707345872,0.05555555555555555,0.3076923076923077,0.09411764705882353,72
5,0.403,0.15836082423676032,0.0684931506849315,0.38461538461538464,0.11627906976744186,73
